 S0C    S1C    S0U    S1U      EC       EU        OC         OU       MC     MU    CCSC   CCSU   YGC     YGCT    FGC    FGCT     GCT   
36352.0 37376.0  0.0   26112.0 623616.0 224305.4 1048576.0   595830.3  5760.0 5503.6 640.0  603.8     243   11.175  10      5.535   16.709
36352.0 37376.0  0.0   26112.0 623616.0 535840.0 1048576.0   595830.3  5760.0 5503.6 640.0  603.8     243   11.175  10      5.535   16.709
34304.0 35328.0 26080.0  0.0   625152.0 149951.0 1048576.0   621958.3  5760.0 5503.6 640.0  603.8     244   11.235  10      5.535   16.770
34304.0 35328.0 26080.0  0.0   625152.0 416564.6 1048576.0   621958.3  5760.0 5503.6 640.0  603.8     244   11.235  10      5.535   16.770
34304.0 35328.0 26080.0  0.0   625152.0 548787.7 1048576.0   621958.3  5760.0 5503.6 640.0  603.8     244   11.235  10      5.535   16.770
38400.0 35328.0  0.0   35310.9 625152.0 86134.4  1048576.0   690278.3  5760.0 5504.8 640.0  603.8     245   11.304  10      5.535   16.839
38400.0 35328.0  0.0   35310.9 625152.0 397960.5 1048576.0   690278.3  5760.0 5504.8 640.0  603.8     245   11.304  10      5.535   16.839
38400.0 63488.0 14928.0  0.0   571904.0 34141.9  1048576.0   713414.4  5760.0 5504.8 640.0  603.8     246   11.334  10      5.535   16.869
38400.0 63488.0 14928.0  0.0   571904.0 352800.4 1048576.0   713414.4  5760.0 5504.8 640.0  603.8     246   11.334  10      5.535   16.869
61440.0 63488.0  0.0   25152.0 571904.0 34202.4  1048576.0   727822.4  5760.0 5504.8 640.0  603.8     247   11.364  10      5.535   16.899
61440.0 63488.0  0.0   25152.0 571904.0 343047.5 1048576.0   727822.4  5760.0 5504.8 640.0  603.8     247   11.364  10      5.535   16.899
55296.0 59392.0 26080.0  0.0   573952.0 34364.2  1048576.0   751926.4  5760.0 5504.8 640.0  603.8     248   11.403  10      5.535   16.937
55296.0 59392.0 26080.0  0.0   573952.0 355096.1 1048576.0   751926.4  5760.0 5504.8 640.0  603.8     248   11.403  10      5.535   16.937
56832.0 59392.0  0.0   28160.0 573952.0 34389.8  1048576.0   775990.4  5760.0 5504.8 640.0  603.8     249   11.446  10      5.535   16.981
56832.0 59392.0  0.0   28160.0 573952.0 343896.8 1048576.0   775990.4  5760.0 5504.8 640.0  603.8     249   11.446  10      5.535   16.981
52224.0 55296.0 24032.0  0.0   582656.0 34928.1  1048576.0   804150.5  5760.0 5504.8 640.0  603.8     250   11.489  10      5.535   17.024
52224.0 55296.0 24032.0  0.0   582656.0 349281.5 1048576.0   804150.5  5760.0 5504.8 640.0  603.8     250   11.489  10      5.535   17.024
53760.0 55296.0  0.0   24384.0 582656.0 23292.8  1048576.0   828230.5  5760.0 5504.8 640.0  603.8     251   11.539  10      5.535   17.074
53760.0 55296.0  0.0   24384.0 582656.0 337744.9 1048576.0   828230.5  5760.0 5504.8 640.0  603.8     251   11.539  10      5.535   17.074
53760.0 55296.0 19616.0 24384.0 582656.0 582656.0 1048576.0   843742.5  5760.0 5504.8 640.0  603.8     252   11.539  10      5.535   17.074
47104.0 51200.0 28320.0  0.0   589824.0 216352.5 1048576.0   852638.5  5760.0 5504.8 640.0  603.8     252   11.593  10      5.535   17.127
47104.0 51200.0 28320.0  0.0   589824.0 332640.5 1048576.0   852638.5  5760.0 5504.8 640.0  603.8     252   11.593  10      5.535   17.127
52224.0 51200.0  0.0   9328.0 589824.0   0.0    1048576.0   943588.4  5760.0 5504.8 640.0  603.8     253   11.637  10      5.535   17.172
52224.0 51200.0  0.0   9328.0 589824.0 249916.5 1048576.0   943588.4  5760.0 5504.8 640.0  603.8     253   11.637  10      5.535   17.172
52224.0 51200.0  0.0   9328.0 589824.0 554270.1 1048576.0   943588.4  5760.0 5504.8 640.0  603.8     253   11.637  10      5.535   17.172
50176.0 50688.0 22960.0  0.0   595456.0 248844.0 1048576.0   952852.4  5760.0 5504.8 640.0  603.8     254   11.663  10      5.535   17.197
50176.0 50688.0 22960.0  0.0   595456.0 556936.4 1048576.0   952852.4  5760.0 5504.8 640.0  603.8     254   11.663  10      5.535   17.197
48640.0 50688.0  0.0   27104.0 595456.0   0.0    1048576.0   974772.4  5760.0 5504.8 640.0  603.8     255   11.700  11      5.535   17.234
48640.0 50688.0  0.0    0.0   595456.0 261151.5 1044992.0   50357.9   5760.0 5504.8 640.0  603.8     255   11.700  11      5.763   17.463
48640.0 50688.0  0.0    0.0   595456.0 581655.2 1044992.0   50357.9   5760.0 5504.8 640.0  603.8     255   11.700  11      5.763   17.463
46080.0 46592.0 25120.0  0.0   599552.0 253329.7 1044992.0   50357.9   5760.0 5504.8 640.0  603.8     256   11.731  11      5.763   17.494
46080.0 46592.0 25120.0  0.0   599552.0 564440.0 1044992.0   50357.9   5760.0 5504.8 640.0  603.8     256   11.731  11      5.763   17.494
45568.0 46592.0  0.0   29184.0 599552.0 227518.0 1044992.0   75501.9   5760.0 5504.8 640.0  603.8     257   11.774  11      5.763   17.537
45568.0 46592.0  0.0   29184.0 599552.0 467010.6 1044992.0   75501.9   5760.0 5504.8 640.0  603.8     257   11.774  11      5.763   17.537
43008.0 44032.0 25088.0  0.0   606720.0 121236.1 1044992.0   104686.0  5760.0 5504.8 640.0  603.8     258   11.818  11      5.763   17.581
43008.0 44032.0 25088.0  0.0   606720.0 436450.0 1044992.0   104686.0  5760.0 5504.8 640.0  603.8     258   11.818  11      5.763   17.581
42496.0 44032.0  0.0   25376.0 606720.0 72764.5  1044992.0   129806.0  5760.0 5504.8 640.0  603.8     259   11.874  11      5.763   17.637
42496.0 44032.0  0.0   25376.0 606720.0 367918.2 1044992.0   129806.0  5760.0 5504.8 640.0  603.8     259   11.874  11      5.763   17.637
42496.0 44032.0  0.0   25376.0 606720.0 525573.7 1044992.0   129806.0  5760.0 5504.8 640.0  603.8     259   11.874  11      5.763   17.637
42496.0 62976.0 42479.0  0.0   572928.0 48234.0  1044992.0   173110.0  5760.0 5504.8 640.0  603.8     260   11.942  11      5.763   17.706
42496.0 62976.0 42479.0  0.0   572928.0 355204.4 1044992.0   173110.0  5760.0 5504.8 640.0  603.8     260   11.942  11      5.763   17.706
63488.0 10752.0  0.0   10704.0 572928.0 57005.5  1044992.0   190886.0  5760.0 5504.8 640.0  603.8     261   11.965  11      5.763   17.728
63488.0 10752.0  0.0   10704.0 572928.0 376234.7 1044992.0   190886.0  5760.0 5504.8 640.0  603.8     261   11.965  11      5.763   17.728
63488.0 60928.0 25152.0  0.0   574464.0 91614.7  1044992.0   201054.1  5760.0 5504.8 640.0  603.8     262   11.990  11      5.763   17.754
63488.0 60928.0 25152.0  0.0   574464.0 389362.7 1044992.0   201054.1  5760.0 5504.8 640.0  603.8     262   11.990  11      5.763   17.754
58368.0 26624.0  0.0   26176.0 574464.0 68789.9  1044992.0   225198.1  5760.0 5504.8 640.0  603.8     263   12.030  11      5.763   17.793
58368.0 26624.0  0.0   26176.0 574464.0 389808.1 1044992.0   225198.1  5760.0 5504.8 640.0  603.8     263   12.030  11      5.763   17.793
58368.0 55808.0 28192.0  0.0   577024.0 46098.3  1044992.0   249366.1  5760.0 5504.8 640.0  603.8     264   12.073  11      5.763   17.837
58368.0 55808.0 28192.0  0.0   577024.0 368786.9 1044992.0   249366.1  5760.0 5504.8 640.0  603.8     264   12.073  11      5.763   17.837
54272.0 55808.0  0.0   24224.0 577024.0 46120.8  1044992.0   277550.1  5760.0 5504.8 640.0  603.8     265   12.116  11      5.763   17.879
54272.0 55808.0  0.0   24224.0 577024.0 357435.1 1044992.0   277550.1  5760.0 5504.8 640.0  603.8     265   12.116  11      5.763   17.879
54272.0 52224.0 24160.0  0.0   586752.0 35184.9  1044992.0   301782.1  5760.0 5504.8 640.0  603.8     266   12.165  11      5.763   17.929
54272.0 52224.0 24160.0  0.0   586752.0 351847.0 1044992.0   301782.1  5760.0 5504.8 640.0  603.8     266   12.165  11      5.763   17.929
50688.0 52224.0  0.0   24576.0 586752.0 11730.7  1044992.0   325950.1  5760.0 5504.8 640.0  603.8     267   12.215  11      5.763   17.979
50688.0 52224.0  0.0   24576.0 586752.0 273900.1 1044992.0   325950.1  5760.0 5504.8 640.0  603.8     267   12.215  11      5.763   17.979
50688.0 52224.0  0.0   24576.0 586752.0 390784.7 1044992.0   325950.1  5760.0 5504.8 640.0  603.8     267   12.215  11      5.763   17.979
50688.0 50176.0 17406.9  0.0   592896.0   0.0    1044992.0   424254.1  5760.0 5504.8 640.0  603.8     268   12.269  11      5.763   18.032
50688.0 50176.0 17406.9  0.0   592896.0 270097.9 1044992.0   424254.1  5760.0 5504.8 640.0  603.8     268   12.269  11      5.763   18.032
50688.0 50176.0 17406.9  0.0   592896.0 564282.8 1044992.0   424254.1  5760.0 5504.8 640.0  603.8     269   12.269  11      5.763   18.032
49664.0 50176.0  0.0   17328.0 592896.0 259507.3 1044992.0   441406.2  5760.0 5504.8 640.0  603.8     269   12.291  11      5.763   18.055
49664.0 50176.0 14752.0 17328.0 592896.0 592896.0 1044992.0   450054.2  5760.0 5504.8 640.0  603.8     270   12.291  11      5.763   18.055
46592.0 47616.0 26944.0  0.0   599040.0 298499.8 1044992.0   458214.2  5760.0 5504.8 640.0  603.8     270   12.323  11      5.763   18.087
46592.0 47616.0 26944.0 3616.0 599040.0 599040.0 1044992.0   461782.2  5760.0 5504.8 640.0  603.8     271   12.323  11      5.763   18.087
45568.0 47616.0  0.0   25280.0 599040.0 274948.6 1044992.0   486182.3  5760.0 5504.8 640.0  603.8     271   12.363  11      5.763   18.126
45568.0 47616.0  0.0   25280.0 599040.0 585760.2 1044992.0   486182.3  5760.0 5504.8 640.0  603.8     272   12.363  11      5.763   18.126
45568.0 45056.0 29184.0  0.0   605184.0 253811.6 1044992.0   511478.3  5760.0 5504.8 640.0  603.8     272   12.407  11      5.763   18.171
45568.0 45056.0 29184.0 5376.0 605184.0 605184.0 1044992.0   516830.3  5760.0 5504.8 640.0  603.8     273   12.407  11      5.763   18.171
43008.0 45056.0  0.0   25312.0 605184.0 278124.6 1044992.0   540678.3  5760.0 5504.8 640.0  603.8     273   12.452  11      5.763   18.216
43008.0 45056.0  0.0   25312.0 605184.0 568341.9 1044992.0   540678.3  5760.0 5504.8 640.0  603.8     273   12.452  11      5.763   18.216
42496.0 41472.0 25312.0  0.0   609792.0 195014.8 1044992.0   566014.3  5760.0 5504.8 640.0  603.8     274   12.507  11      5.763   18.270
42496.0 41472.0 25312.0  0.0   609792.0 463161.1 1044992.0   566014.3  5760.0 5504.8 640.0  603.8     274   12.507  11      5.763   18.270
47616.0 41472.0  0.0   41471.0 609792.0   0.0    1044992.0   596190.3  5760.0 5504.8 640.0  603.8     275   12.577  11      5.763   18.340
47616.0 41472.0  0.0   41471.0 609792.0 135354.1 1044992.0   596190.3  5760.0 5504.8 640.0  603.8     275   12.577  11      5.763   18.340
47616.0 41472.0  0.0   41471.0 609792.0 409035.3 1044992.0   596190.3  5760.0 5504.8 640.0  603.8     275   12.577  11      5.763   18.340
47616.0 57856.0 8768.1  0.0   583168.0 81622.9  1044992.0   625270.3  5760.0 5504.8 640.0  603.8     276   12.609  11      5.763   18.372
47616.0 57856.0 8768.1  0.0   583168.0 384793.0 1044992.0   625270.3  5760.0 5504.8 640.0  603.8     276   12.609  11      5.763   18.372
55808.0 57856.0  0.0   25568.0 583168.0 93291.8  1044992.0   633734.4  5760.0 5504.8 640.0  603.8     277   12.635  11      5.763   18.398
55808.0 57856.0  0.0   25568.0 583168.0 408150.3 1044992.0   633734.4  5760.0 5504.8 640.0  603.8     277   12.635  11      5.763   18.398
48640.0 53248.0 26560.0  0.0   585216.0 81921.8  1044992.0   658294.4  5760.0 5504.8 640.0  603.8     278   12.674  11      5.763   18.437
48640.0 53248.0 26560.0  0.0   585216.0 397905.0 1044992.0   658294.4  5760.0 5504.8 640.0  603.8     278   12.674  11      5.763   18.437
50688.0 53248.0  0.0   28608.0 585216.0 46814.0  1044992.0   682838.4  5760.0 5504.8 640.0  603.8     279   12.717  11      5.763   18.481
50688.0 53248.0  0.0   28608.0 585216.0 351105.1 1044992.0   682838.4  5760.0 5504.8 640.0  603.8     279   12.717  11      5.763   18.481
45568.0 49152.0 24544.0  0.0   594944.0 35695.0  1044992.0   711478.4  5760.0 5504.8 640.0  603.8     280   12.762  11      5.763   18.525
45568.0 49152.0 24544.0  0.0   594944.0 345053.2 1044992.0   711478.4  5760.0 5504.8 640.0  603.8     280   12.762  11      5.763   18.525
45568.0 49152.0 24544.0 23200.0 594944.0 594944.0 1044992.0   734414.4  5760.0 5504.8 640.0  603.8     281   12.762  11      5.763   18.525
47616.0 49152.0  0.0   24896.0 594944.0 309362.5 1044992.0   736070.4  5760.0 5504.8 640.0  603.8     281   12.820  11      5.763   18.584
47616.0 49152.0 5984.0 24896.0 594944.0 594944.0 1044992.0   741854.4  5760.0 5504.8 640.0  603.8     282   12.820  11      5.763   18.584
43008.0 46080.0 24864.0  0.0   602112.0 220852.6 1044992.0   760990.4  5760.0 5504.8 640.0  603.8     282   12.881  11      5.763   18.644
43008.0 46080.0 24864.0  0.0   602112.0 351352.4 1044992.0   760990.4  5760.0 5504.8 640.0  603.8     282   12.881  11      5.763   18.644
43008.0 46080.0 24864.0  96.0  602112.0 566978.8 1044992.0   761062.4  5760.0 5504.8 640.0  603.8     283   12.881  11      5.763   18.644
46080.0 46080.0  0.0   16526.9 602112.0 232807.9 1044992.0   848428.8  5760.0 5505.2 640.0  603.8     283   12.930  11      5.763   18.693
46080.0 46080.0  0.0   16526.9 602112.0 531597.8 1044992.0   848428.8  5760.0 5505.2 640.0  603.8     283   12.930  11      5.763   18.693
44032.0 45056.0 20528.0  0.0   606720.0 193200.5 1044992.0   864708.8  5760.0 5505.2 640.0  603.8     284   12.957  11      5.763   18.721
44032.0 45056.0 20528.0  0.0   606720.0 484025.8 1044992.0   864708.8  5760.0 5505.2 640.0  603.8     284   12.957  11      5.763   18.721
44032.0 45056.0  0.0   27552.0 606720.0 157239.0 1044992.0   884532.9  5760.0 5505.2 640.0  603.8     285   12.993  11      5.763   18.757
44032.0 45056.0  0.0   27552.0 606720.0 471716.3 1044992.0   884532.9  5760.0 5505.2 640.0  603.8     285   12.993  11      5.763   18.757
39936.0 41984.0 25568.0  0.0   609792.0 121703.3 1044992.0   912084.9  5760.0 5505.2 640.0  603.8     286   13.036  11      5.763   18.800
39936.0 41984.0 25568.0  0.0   609792.0 428009.1 1044992.0   912084.9  5760.0 5505.2 640.0  603.8     286   13.036  11      5.763   18.800
41984.0 41984.0  0.0   29600.0 609792.0 85255.0  1044992.0   937700.9  5760.0 5505.2 640.0  603.8     287   13.083  11      5.763   18.847
41984.0 41984.0  0.0   29600.0 609792.0 389736.4 1044992.0   937700.9  5760.0 5505.2 640.0  603.8     287   13.083  11      5.763   18.847
38912.0 40448.0 25504.0  0.0   614912.0 36862.1  1044992.0   967333.0  5760.0 5505.2 640.0  603.8     288   13.131  11      5.763   18.895
38912.0 40448.0 25504.0  0.0   614912.0 356334.0 1044992.0   967333.0  5760.0 5505.2 640.0  603.8     288   13.131  11      5.763   18.895
38912.0 40448.0 25504.0 16896.0 614912.0 614912.0 1044992.0   983893.0  5760.0 5505.2 640.0  603.8     289   13.131  11      5.763   18.895
38912.0 40448.0  0.0   25728.0 614912.0   0.0    1044992.0   992877.0  5760.0 5505.2 640.0  603.8     289   13.188  12      5.763   18.951
38912.0 40448.0  0.0   25728.0 614912.0   0.0    1044992.0   992877.0  5760.0 5505.2 640.0  603.8     289   13.188  12      5.763   18.951
38912.0 40448.0  0.0    0.0   614912.0 100927.6 1182208.0   152748.2  5760.0 5505.2 640.0  603.8     289   13.188  12      6.480   19.668
38912.0 40448.0  0.0    0.0   614912.0 383625.4 1182208.0   152748.2  5760.0 5505.2 640.0  603.8     289   13.188  12      6.480   19.668
38912.0 40448.0  0.0    0.0   614912.0 531119.4 1182208.0   152748.2  5760.0 5505.2 640.0  603.8     289   13.188  12      6.480   19.668
38912.0 57344.0 38911.0  0.0   584192.0 11661.4  1182208.0   192572.2  5760.0 5509.0 640.0  603.8     290   13.238  12      6.480   19.719
38912.0 57344.0 38911.0  0.0   584192.0 284812.9 1182208.0   192572.2  5760.0 5509.0 640.0  603.8     290   13.238  12      6.480   19.719
57856.0 13312.0  0.0   12880.0 584192.0   0.0    1182208.0   217500.3  5760.0 5509.0 640.0  603.8     291   13.264  12      6.480   19.744
57856.0 13312.0  0.0   12880.0 584192.0 268393.2 1182208.0   217500.3  5760.0 5509.0 640.0  603.8     291   13.264  12      6.480   19.744
57856.0 55808.0 25600.0  0.0   585216.0   0.0    1182208.0   229860.3  5760.0 5509.0 640.0  603.8     292   13.290  12      6.480   19.770
57856.0 55808.0 25600.0  0.0   585216.0 281700.5 1182208.0   229860.3  5760.0 5509.0 640.0  603.8     292   13.290  12      6.480   19.770
53248.0 27136.0  0.0   26656.0 585216.0   0.0    1182208.0   254484.3  5760.0 5509.0 640.0  603.8     293   13.328  12      6.480   19.808
53248.0 27136.0  0.0   26656.0 585216.0 280756.8 1182208.0   254484.3  5760.0 5509.0 640.0  603.8     293   13.328  12      6.480   19.808
53248.0 27136.0 14848.0 26656.0 585216.0 585216.0 1182208.0   265204.3  5760.0 5509.0 640.0  603.8     294   13.328  12      6.480   19.808
53248.0 51200.0 28608.0  0.0   587264.0 293531.9 1182208.0   279108.3  5760.0 5509.0 640.0  603.8     294   13.371  12      6.480   19.851
53248.0 51200.0 28608.0 5312.0 587264.0 587264.0 1182208.0   284260.3  5760.0 5509.0 640.0  603.8     295   13.371  12      6.480   19.851
49664.0 51200.0  0.0   24608.0 587264.0 281824.6 1182208.0   307740.4  5760.0 5509.0 640.0  603.8     295   13.413  12      6.480   19.893
49664.0 51200.0  0.0   24608.0 587264.0 587264.0 1182208.0   307740.4  5760.0 5509.0 640.0  603.8     296   13.413  12      6.480   19.893
49664.0 48128.0 24576.0  0.0   595968.0 238353.2 1182208.0   332380.4  5760.0 5509.0 640.0  603.8     296   13.471  12      6.480   19.952
49664.0 48128.0 24576.0  0.0   595968.0 548212.5 1182208.0   332380.4  5760.0 5509.0 640.0  603.8     296   13.471  12      6.480   19.952
48128.0 48128.0  0.0   32800.0 595968.0 143019.2 1182208.0   356980.4  5760.0 5509.0 640.0  603.8     297   13.522  12      6.480   20.003
48128.0 48128.0  0.0   32800.0 595968.0 226446.6 1182208.0   356980.4  5760.0 5509.0 640.0  603.8     297   13.522  12      6.480   20.003
48128.0 48128.0  0.0   32800.0 595968.0 402745.4 1182208.0   356980.4  5760.0 5509.0 640.0  603.8     297   13.522  12      6.480   20.003
48128.0 50176.0 4560.0  0.0   598528.0 98253.8  1182208.0   452418.3  5760.0 5509.0 640.0  603.8     298   13.558  12      6.480   20.038
48128.0 50176.0 4560.0  0.0   598528.0 383310.6 1182208.0   452418.3  5760.0 5509.0 640.0  603.8     298   13.558  12      6.480   20.038
48128.0 50176.0  0.0   23312.0 598528.0   0.0    1182208.0   456938.3  5760.0 5509.0 640.0  603.8     299   13.594  12      6.480   20.074
48128.0 50176.0  0.0   23312.0 598528.0 262020.4 1182208.0   456938.3  5760.0 5509.0 640.0  603.8     299   13.594  12      6.480   20.074
48128.0 50176.0 14016.0 23312.0 598528.0 598528.0 1182208.0   467882.3  5760.0 5509.0 640.0  603.8     300   13.594  12      6.480   20.074
45056.0 46592.0 27232.0  0.0   600576.0 299300.7 1182208.0   479226.3  5760.0 5509.0 640.0  603.8     300   13.630  12      6.480   20.110
45056.0 46592.0 27232.0 2880.0 600576.0 600576.0 1182208.0   482026.3  5760.0 5509.0 640.0  603.8     301   13.630  12      6.480   20.110
44544.0 46592.0  0.0   25312.0 600576.0 265737.3 1182208.0   506466.4  5760.0 5509.0 640.0  603.8     301   13.670  12      6.480   20.150
44544.0 46592.0 18720.0 25312.0 600576.0 600576.0 1182208.0   521154.4  5760.0 5509.0 640.0  603.8     302   13.670  12      6.480   20.150
44032.0 44032.0 29184.0  0.0   607744.0 291312.2 1182208.0   531826.4  5760.0 5509.0 640.0  603.8     302   13.716  12      6.480   20.196
44032.0 44032.0 29184.0  96.0  607744.0 607744.0 1182208.0   531898.4  5760.0 5509.0 640.0  603.8     303   13.716  12      6.480   20.196
42496.0 44032.0  0.0   25440.0 607744.0 267166.6 1182208.0   561058.4  5760.0 5509.0 640.0  603.8     303   13.762  12      6.480   20.242
42496.0 44032.0 9376.0 25440.0 607744.0 607744.0 1182208.0   570266.4  5760.0 5509.0 640.0  603.8     304   13.762  12      6.480   20.242
40960.0 40960.0 25440.0  0.0   612352.0 244797.2 1182208.0   586522.4  5760.0 5509.0 640.0  603.8     304   13.821  12      6.480   20.301
40960.0 40960.0 25440.0  0.0   612352.0 477354.1 1182208.0   586522.4  5760.0 5509.0 640.0  603.8     304   13.821  12      6.480   20.301
40960.0 40960.0 25440.0  0.0   612352.0 588521.4 1182208.0   586522.4  5760.0 5509.0 640.0  603.8     304   13.821  12      6.480   20.301
45568.0 40960.0  0.0   40944.0 612352.0 223178.3 1182208.0   648713.3  5760.0 5509.0 640.0  603.8     305   13.902  12      6.480   20.382
45568.0 40960.0  0.0   40944.0 612352.0 468125.5 1182208.0   648713.3  5760.0 5509.0 640.0  603.8     305   13.902  12      6.480   20.382
45568.0 67584.0 14416.0  0.0   563712.0 134630.9 1182208.0   652801.4  5760.0 5509.0 640.0  603.8     306   13.921  12      6.480   20.401
45568.0 67584.0 14416.0  0.0   563712.0 448769.0 1182208.0   652801.4  5760.0 5509.0 640.0  603.8     306   13.921  12      6.480   20.401
65536.0 67584.0  0.0   24768.0 563712.0 157338.9 1182208.0   666665.4  5760.0 5509.0 640.0  603.8     307   13.950  12      6.480   20.430
65536.0 67584.0  0.0   24768.0 563712.0 483255.1 1182208.0   666665.4  5760.0 5509.0 640.0  603.8     307   13.950  12      6.480   20.430
58368.0 62976.0 25760.0  0.0   565760.0 180670.4 1182208.0   690425.4  5760.0 5509.0 640.0  603.8     308   13.989  12      6.480   20.469
58368.0 62976.0 25760.0  0.0   565760.0 485550.9 1182208.0   690425.4  5760.0 5509.0 640.0  603.8     308   13.989  12      6.480   20.469
60416.0 62976.0  0.0   27808.0 565760.0 113000.6 1182208.0   714153.4  5760.0 5509.0 640.0  603.8     309   14.031  12      6.480   20.511
60416.0 62976.0  0.0   27808.0 565760.0 406802.8 1182208.0   714153.4  5760.0 5509.0 640.0  603.8     309   14.031  12      6.480   20.511
54272.0 58368.0 23712.0  0.0   575488.0 91998.2  1182208.0   741969.4  5760.0 5509.0 640.0  603.8     310   14.074  12      6.480   20.554
54272.0 58368.0 23712.0  0.0   575488.0 413990.7 1182208.0   741969.4  5760.0 5509.0 640.0  603.8     310   14.074  12      6.480   20.554
56320.0 58368.0  0.0   24096.0 575488.0 92026.2  1182208.0   765713.4  5760.0 5509.0 640.0  603.8     311   14.124  12      6.480   20.605
56320.0 58368.0  0.0   24096.0 575488.0 402613.8 1182208.0   765713.4  5760.0 5509.0 640.0  603.8     311   14.124  12      6.480   20.605
51200.0 54784.0 24096.0  0.0   584192.0 62494.1  1182208.0   789817.4  5760.0 5509.0 640.0  603.8     312   14.176  12      6.480   20.656
51200.0 54784.0 24096.0  0.0   584192.0 288501.4 1182208.0   789817.4  5760.0 5509.0 640.0  603.8     312   14.176  12      6.480   20.656
51200.0 54784.0 24096.0  0.0   584192.0 404339.5 1182208.0   789817.4  5760.0 5509.0 640.0  603.8     312   14.176  12      6.480   20.656
54272.0 54784.0  0.0   15950.9 584192.0 136838.3 1182208.0   876439.8  5760.0 5509.0 640.0  603.8     313   14.224  12      6.480   20.704
54272.0 54784.0  0.0   15950.9 584192.0 357135.5 1182208.0   876439.8  5760.0 5509.0 640.0  603.8     313   14.224  12      6.480   20.704
50688.0 52736.0 19568.0  0.0   589824.0 46951.9  1182208.0   892135.9  5760.0 5509.0 640.0  603.8     314   14.249  12      6.480   20.729
50688.0 52736.0 19568.0  0.0   589824.0 363876.3 1182208.0   892135.9  5760.0 5509.0 640.0  603.8     314   14.249  12      6.480   20.729
50176.0 52736.0  0.0   26784.0 589824.0   0.0    1182208.0   911215.9  5760.0 5509.0 640.0  603.8     315   14.288  12      6.480   20.768
50176.0 52736.0  0.0   26784.0 589824.0 305719.3 1182208.0   911215.9  5760.0 5509.0 640.0  603.8     315   14.288  12      6.480   20.768
46592.0 48128.0 24864.0  0.0   595968.0   0.0    1182208.0   938031.9  5760.0 5509.0 640.0  603.8     316   14.332  12      6.480   20.812
46592.0 48128.0 24864.0  0.0   595968.0 285465.5 1182208.0   938031.9  5760.0 5509.0 640.0  603.8     316   14.332  12      6.480   20.812
46592.0 48128.0 24864.0  0.0   595968.0 594719.2 1182208.0   938031.9  5760.0 5509.0 640.0  603.8     317   14.332  12      6.480   20.812
47104.0 48128.0  0.0   29056.0 595968.0 261869.2 1182208.0   962935.9  5760.0 5509.0 640.0  603.8     317   14.378  12      6.480   20.858
47104.0 48128.0 10912.0 29056.0 595968.0 595968.0 1182208.0   978000.0  5760.0 5509.0 640.0  603.8     318   14.378  12      6.480   20.858
43520.0 45568.0 24928.0  0.0   603648.0 289495.2 1182208.0   992000.0  5760.0 5509.0 640.0  603.8     318   14.425  12      6.480   20.905
43520.0 45568.0 24928.0  0.0   603648.0 603114.8 1182208.0   992000.0  5760.0 5509.0 640.0  603.8     319   14.425  12      6.480   20.905
43520.0 45568.0  0.0   25248.0 603648.0 229254.7 1182208.0  1016968.0  5760.0 5509.0 640.0  603.8     319   14.489  12      6.480   20.969
43520.0 45568.0  0.0   25248.0 603648.0 518839.3 1182208.0  1016968.0  5760.0 5509.0 640.0  603.8     319   14.489  12      6.480   20.969
43520.0 58368.0 43519.0  0.0   582144.0   0.0    1182208.0  1044384.0  5760.0 5509.0 640.0  603.8     320   14.564  12      6.480   21.044
43520.0 58368.0 43519.0  0.0   582144.0 184794.1 1182208.0  1044384.0  5760.0 5509.0 640.0  603.8     320   14.564  12      6.480   21.044
43520.0 58368.0 43519.0  0.0   582144.0 454026.0 1182208.0  1044384.0  5760.0 5509.0 640.0  603.8     320   14.564  12      6.480   21.044
59392.0 8704.0  0.0   8400.0 582144.0 139680.7 1182208.0  1073096.0  5760.0 5509.0 640.0  603.8     321   14.597  12      6.480   21.077
59392.0 8704.0  0.0   8400.0 582144.0 442323.3 1182208.0  1073096.0  5760.0 5509.0 640.0  603.8     321   14.597  12      6.480   21.077
59392.0 56832.0 25536.0  0.0   582656.0 139815.5 1182208.0  1081232.1  5760.0 5509.0 640.0  603.8     322   14.626  12      6.480   21.106
59392.0 56832.0 25536.0  0.0   582656.0 454400.9 1182208.0  1081232.1  5760.0 5509.0 640.0  603.8     322   14.626  12      6.480   21.106
54272.0 26624.0  0.0   26560.0 582656.0 128171.3 1182208.0  1105744.1  5760.0 5509.0 640.0  603.8     323   14.670  12      6.480   21.151
54272.0 26624.0  0.0   26560.0 582656.0 442774.2 1182208.0  1105744.1  5760.0 5509.0 640.0  603.8     323   14.670  12      6.480   21.151
54272.0 52224.0 28512.0  0.0   584704.0 105240.0 1182208.0  1130272.1  5760.0 5509.0 640.0  603.8     324   14.718  12      6.480   21.198
54272.0 52224.0 28512.0  0.0   584704.0 420959.7 1182208.0  1130272.1  5760.0 5509.0 640.0  603.8     324   14.718  12      6.480   21.198
50176.0 52224.0  0.0   24544.0 584704.0   0.0    1182208.0  1158808.1  5760.0 5509.0 640.0  603.8     325   14.768  13      6.480   21.248
50176.0 52224.0  0.0   24544.0 584704.0   0.0    1182208.0  1158808.1  5760.0 5509.0 640.0  603.8     325   14.768  13      6.480   21.248
50176.0 52224.0  0.0    0.0   584704.0 46774.5  1190400.0   111310.9  5760.0 5509.0 640.0  603.8     325   14.768  13      7.015   21.782
