n	3
h	20
t	3
N	3000
k	3
MV	5
ID	Strategy	Direction	ArriveTime	Velocity	Ladder
3590002	ChooseCrossingFastestStrategy	L2R	1094	3	1
3590003	ChooseCrossingFastestStrategy	R2L	1095	1	2
6580001	ChooseCrossingFastestStrategy	R2L	1991	4	2
9730001	ChooseCrossingFastestStrategy	R2L	2936	4	2
6580002	ChooseCrossingFastestStrategy	L2R	1991	4	1
9730002	ChooseCrossingFastestStrategy	L2R	2936	4	1
3590001	ChooseCrossingFastestStrategy	R2L	1094	4	2
6580003	ChooseCrossingFastestStrategy	L2R	1991	5	3
9730003	ChooseCrossingFastestStrategy	L2R	2937	5	1
8030002	ChooseCrossingFastestStrategy	L2R	2426	2	1
8030003	ChooseCrossingFastestStrategy	R2L	2426	2	3
8030001	ChooseCrossingFastestStrategy	R2L	2426	5	2
690002	ChooseCrossingFastestStrategy	L2R	225	1	1
1800003	ChooseCrossingFastestStrategy	R2L	557	5	3
690003	ChooseCrossingFastestStrategy	L2R	226	2	1
1800002	ChooseCrossingFastestStrategy	R2L	557	4	2
1800001	ChooseCrossingFastestStrategy	L2R	558	2	1
690001	ChooseCrossingFastestStrategy	L2R	224	3	1
5130002	ChooseCrossingFastestStrategy	R2L	1557	3	2
6240003	ChooseCrossingFastestStrategy	L2R	1889	3	3
5130003	ChooseCrossingFastestStrategy	L2R	1556	1	1
6240002	ChooseCrossingFastestStrategy	L2R	1889	5	1
6240001	ChooseCrossingFastestStrategy	R2L	1889	4	2
5130001	ChooseCrossingFastestStrategy	R2L	1556	2	2
3250001	ChooseCrossingFastestStrategy	R2L	992	4	2
5470003	ChooseCrossingFastestStrategy	R2L	1660	4	2
8620003	ChooseCrossingFastestStrategy	R2L	2603	4	2
5470002	ChooseCrossingFastestStrategy	R2L	1659	1	2
8620002	ChooseCrossingFastestStrategy	L2R	2604	2	1
3250003	ChooseCrossingFastestStrategy	L2R	992	3	3
5470001	ChooseCrossingFastestStrategy	R2L	1658	1	2
8620001	ChooseCrossingFastestStrategy	L2R	2603	2	1
3250002	ChooseCrossingFastestStrategy	L2R	992	5	1
7690001	ChooseCrossingFastestStrategy	L2R	2324	4	1
7690003	ChooseCrossingFastestStrategy	R2L	2325	4	2
7690002	ChooseCrossingFastestStrategy	R2L	2324	2	2
1030003	ChooseCrossingFastestStrategy	L2R	326	5	1
1030002	ChooseCrossingFastestStrategy	R2L	326	4	3
1030001	ChooseCrossingFastestStrategy	R2L	326	2	2
7510002	ChooseCrossingFastestStrategy	R2L	2270	1	3
7510003	ChooseCrossingFastestStrategy	L2R	2270	1	1
7510001	ChooseCrossingFastestStrategy	R2L	2270	2	2
8800002	ChooseCrossingFastestStrategy	R2L	2657	4	2
1370001	ChooseCrossingFastestStrategy	R2L	428	3	2
8800003	ChooseCrossingFastestStrategy	L2R	2658	3	1
1370002	ChooseCrossingFastestStrategy	L2R	428	5	1
1370003	ChooseCrossingFastestStrategy	L2R	429	4	1
8800001	ChooseCrossingFastestStrategy	L2R	2657	1	1
2820003	ChooseCrossingFastestStrategy	R2L	864	4	2
2820002	ChooseCrossingFastestStrategy	L2R	863	3	1
2820001	ChooseCrossingFastestStrategy	R2L	863	2	2
4610002	ChooseCrossingFastestStrategy	L2R	1400	3	3
5720003	ChooseCrossingFastestStrategy	R2L	1734	1	2
4610003	ChooseCrossingFastestStrategy	L2R	1401	4	1
5720002	ChooseCrossingFastestStrategy	L2R	1733	2	1
5720001	ChooseCrossingFastestStrategy	R2L	1733	5	2
4610001	ChooseCrossingFastestStrategy	L2R	1400	1	1
260003	ChooseCrossingFastestStrategy	L2R	96	1	1
260002	ChooseCrossingFastestStrategy	L2R	95	1	1
260001	ChooseCrossingFastestStrategy	R2L	95	5	2
2480001	ChooseCrossingFastestStrategy	L2R	761	2	1
2480003	ChooseCrossingFastestStrategy	L2R	763	4	1
2480002	ChooseCrossingFastestStrategy	L2R	762	4	1
1710002	ChooseCrossingFastestStrategy	L2R	531	3	1
3930003	ChooseCrossingFastestStrategy	R2L	1197	2	2
9140003	ChooseCrossingFastestStrategy	R2L	2759	4	3
1710003	ChooseCrossingFastestStrategy	L2R	532	2	1
3930002	ChooseCrossingFastestStrategy	L2R	1196	1	1
9140002	ChooseCrossingFastestStrategy	L2R	2759	4	1
3930001	ChooseCrossingFastestStrategy	R2L	1196	2	2
9140001	ChooseCrossingFastestStrategy	R2L	2759	5	2
1710001	ChooseCrossingFastestStrategy	L2R	530	4	1
4950003	ChooseCrossingFastestStrategy	L2R	1503	3	1
4950002	ChooseCrossingFastestStrategy	L2R	1502	5	3
4950001	ChooseCrossingFastestStrategy	L2R	1502	4	1
7170001	ChooseCrossingFastestStrategy	R2L	2168	5	2
8280002	ChooseCrossingFastestStrategy	R2L	2501	1	3
6060001	ChooseCrossingFastestStrategy	R2L	1835	3	2
8280003	ChooseCrossingFastestStrategy	R2L	2502	5	2
6060002	ChooseCrossingFastestStrategy	R2L	1836	2	2
7170003	ChooseCrossingFastestStrategy	R2L	2169	3	2
6060003	ChooseCrossingFastestStrategy	R2L	1837	4	2
7170002	ChooseCrossingFastestStrategy	L2R	2168	1	1
8280001	ChooseCrossingFastestStrategy	R2L	2501	5	2
600001	ChooseCrossingFastestStrategy	R2L	197	4	2
600003	ChooseCrossingFastestStrategy	L2R	198	2	1
600002	ChooseCrossingFastestStrategy	L2R	197	4	1
2050003	ChooseCrossingFastestStrategy	R2L	632	2	3
2050002	ChooseCrossingFastestStrategy	L2R	632	1	1
5040001	ChooseCrossingFastestStrategy	R2L	1529	4	2
2050001	ChooseCrossingFastestStrategy	R2L	632	3	2
5040002	ChooseCrossingFastestStrategy	R2L	1530	3	2
5040003	ChooseCrossingFastestStrategy	R2L	1531	2	2
9480001	ChooseCrossingFastestStrategy	R2L	2861	5	2
9480002	ChooseCrossingFastestStrategy	R2L	2861	2	3
9480003	ChooseCrossingFastestStrategy	R2L	2862	1	2
3500001	ChooseCrossingFastestStrategy	L2R	1067	3	1
2390001	ChooseCrossingFastestStrategy	R2L	734	5	2
2390002	ChooseCrossingFastestStrategy	R2L	734	3	3
3500003	ChooseCrossingFastestStrategy	L2R	1068	2	1
2390003	ChooseCrossingFastestStrategy	R2L	735	5	2
3500002	ChooseCrossingFastestStrategy	L2R	1067	4	3
7940001	ChooseCrossingFastestStrategy	R2L	2399	1	2
6830001	ChooseCrossingFastestStrategy	L2R	2066	5	1
6830002	ChooseCrossingFastestStrategy	L2R	2066	1	3
7940003	ChooseCrossingFastestStrategy	R2L	2399	2	3
6830003	ChooseCrossingFastestStrategy	R2L	2066	1	2
7940002	ChooseCrossingFastestStrategy	L2R	2399	4	1
940002	ChooseCrossingFastestStrategy	R2L	299	4	3
940003	ChooseCrossingFastestStrategy	L2R	299	1	1
940001	ChooseCrossingFastestStrategy	R2L	299	2	2
4270001	ChooseCrossingFastestStrategy	L2R	1298	4	1
5380002	ChooseCrossingFastestStrategy	L2R	1631	1	3
6490003	ChooseCrossingFastestStrategy	L2R	1964	1	3
7600003	ChooseCrossingFastestStrategy	L2R	2298	4	1
3160001	ChooseCrossingFastestStrategy	R2L	965	1	2
5380003	ChooseCrossingFastestStrategy	L2R	1632	5	1
6490002	ChooseCrossingFastestStrategy	R2L	1964	5	2
7600002	ChooseCrossingFastestStrategy	L2R	2297	3	3
3160002	ChooseCrossingFastestStrategy	R2L	966	3	2
4270003	ChooseCrossingFastestStrategy	R2L	1299	3	2
6490001	ChooseCrossingFastestStrategy	L2R	1964	4	1
7600001	ChooseCrossingFastestStrategy	L2R	2297	1	1
3160003	ChooseCrossingFastestStrategy	R2L	967	2	2
4270002	ChooseCrossingFastestStrategy	R2L	1298	4	2
5380001	ChooseCrossingFastestStrategy	L2R	1631	2	1
9820001	ChooseCrossingFastestStrategy	R2L	2963	3	2
8710001	ChooseCrossingFastestStrategy	L2R	2630	2	1
8710002	ChooseCrossingFastestStrategy	R2L	2630	3	2
9820003	ChooseCrossingFastestStrategy	L2R	2964	5	1
8710003	ChooseCrossingFastestStrategy	R2L	2630	1	3
9820002	ChooseCrossingFastestStrategy	L2R	2963	5	1
4520001	ChooseCrossingFastestStrategy	R2L	1373	1	2
4520002	ChooseCrossingFastestStrategy	R2L	1374	5	2
4520003	ChooseCrossingFastestStrategy	L2R	1373	4	1
5970003	ChooseCrossingFastestStrategy	R2L	1809	5	2
5970002	ChooseCrossingFastestStrategy	R2L	1808	5	2
5970001	ChooseCrossingFastestStrategy	L2R	1808	3	1
170002	ChooseCrossingFastestStrategy	R2L	68	1	3
1280003	ChooseCrossingFastestStrategy	R2L	401	5	3
7420001	ChooseCrossingFastestStrategy	R2L	2243	1	2
170003	ChooseCrossingFastestStrategy	L2R	68	2	1
1280002	ChooseCrossingFastestStrategy	R2L	401	2	2
6310001	ChooseCrossingFastestStrategy	L2R	1910	5	1
1280001	ChooseCrossingFastestStrategy	L2R	401	5	1
6310002	ChooseCrossingFastestStrategy	R2L	1910	3	2
7420003	ChooseCrossingFastestStrategy	R2L	2243	2	3
170001	ChooseCrossingFastestStrategy	R2L	68	1	2
6310003	ChooseCrossingFastestStrategy	R2L	1911	1	2
7420002	ChooseCrossingFastestStrategy	L2R	2243	1	1
3070002	ChooseCrossingFastestStrategy	L2R	938	4	1
4180003	ChooseCrossingFastestStrategy	L2R	1271	2	3
3070003	ChooseCrossingFastestStrategy	R2L	939	5	2
4180002	ChooseCrossingFastestStrategy	L2R	1271	4	1
9210001	ChooseCrossingFastestStrategy	L2R	2782	5	1
4180001	ChooseCrossingFastestStrategy	R2L	1271	2	2
9210002	ChooseCrossingFastestStrategy	R2L	2780	2	2
3070001	ChooseCrossingFastestStrategy	R2L	938	5	2
9210003	ChooseCrossingFastestStrategy	L2R	2780	2	1
9550001	ChooseCrossingFastestStrategy	R2L	2882	3	2
9550003	ChooseCrossingFastestStrategy	L2R	2883	4	1
9550002	ChooseCrossingFastestStrategy	L2R	2882	1	1
4860002	ChooseCrossingFastestStrategy	R2L	1476	3	2
4860003	ChooseCrossingFastestStrategy	L2R	1475	5	1
4860001	ChooseCrossingFastestStrategy	R2L	1475	5	2
7080001	ChooseCrossingFastestStrategy	L2R	2141	3	1
7080002	ChooseCrossingFastestStrategy	R2L	2141	2	2
7080003	ChooseCrossingFastestStrategy	R2L	2142	5	2
510003	ChooseCrossingFastestStrategy	L2R	170	4	1
510002	ChooseCrossingFastestStrategy	R2L	170	3	3
510001	ChooseCrossingFastestStrategy	R2L	170	2	2
2730001	ChooseCrossingFastestStrategy	L2R	836	5	1
3840002	ChooseCrossingFastestStrategy	L2R	1169	5	3
1620001	ChooseCrossingFastestStrategy	R2L	503	4	2
3840003	ChooseCrossingFastestStrategy	L2R	1170	5	1
1620002	ChooseCrossingFastestStrategy	R2L	503	4	3
2730003	ChooseCrossingFastestStrategy	L2R	837	3	1
1620003	ChooseCrossingFastestStrategy	L2R	503	3	1
2730002	ChooseCrossingFastestStrategy	R2L	836	2	2
3840001	ChooseCrossingFastestStrategy	L2R	1169	4	1
2300003	ChooseCrossingFastestStrategy	L2R	708	3	1
2300002	ChooseCrossingFastestStrategy	L2R	707	4	1
5290001	ChooseCrossingFastestStrategy	L2R	1604	1	1
8440001	ChooseCrossingFastestStrategy	R2L	2549	2	2
2300001	ChooseCrossingFastestStrategy	R2L	707	1	2
5290002	ChooseCrossingFastestStrategy	L2R	1604	3	3
8440002	ChooseCrossingFastestStrategy	L2R	2549	1	1
5290003	ChooseCrossingFastestStrategy	L2R	1605	4	1
8440003	ChooseCrossingFastestStrategy	R2L	2549	3	3
6740002	ChooseCrossingFastestStrategy	L2R	2039	3	1
9890002	ChooseCrossingFastestStrategy	L2R	2984	4	1
6740003	ChooseCrossingFastestStrategy	L2R	2039	4	3
9890003	ChooseCrossingFastestStrategy	L2R	2985	5	1
6740001	ChooseCrossingFastestStrategy	R2L	2039	5	2
9890001	ChooseCrossingFastestStrategy	R2L	2984	5	2
3750001	ChooseCrossingFastestStrategy	L2R	1142	5	1
3750003	ChooseCrossingFastestStrategy	L2R	1143	5	1
3750002	ChooseCrossingFastestStrategy	L2R	1142	3	3
8190001	ChooseCrossingFastestStrategy	L2R	2474	4	1
8190002	ChooseCrossingFastestStrategy	R2L	2474	1	2
8190003	ChooseCrossingFastestStrategy	R2L	2474	3	3
1960001	ChooseCrossingFastestStrategy	R2L	605	3	2
850001	ChooseCrossingFastestStrategy	R2L	272	3	2
850002	ChooseCrossingFastestStrategy	R2L	272	2	3
1960003	ChooseCrossingFastestStrategy	L2R	606	1	1
850003	ChooseCrossingFastestStrategy	R2L	273	1	2
1960002	ChooseCrossingFastestStrategy	L2R	605	1	1
1190002	ChooseCrossingFastestStrategy	L2R	375	2	1
6400001	ChooseCrossingFastestStrategy	R2L	1937	2	2
1190003	ChooseCrossingFastestStrategy	R2L	374	2	2
6400003	ChooseCrossingFastestStrategy	L2R	1937	4	3
1190001	ChooseCrossingFastestStrategy	L2R	374	4	1
6400002	ChooseCrossingFastestStrategy	L2R	1937	3	1
5630001	ChooseCrossingFastestStrategy	R2L	1706	2	2
7850003	ChooseCrossingFastestStrategy	L2R	2374	3	1
8780001	ChooseCrossingFastestStrategy	R2L	2651	3	2
3410001	ChooseCrossingFastestStrategy	L2R	1040	5	1
7850002	ChooseCrossingFastestStrategy	L2R	2373	3	1
3410002	ChooseCrossingFastestStrategy	L2R	1040	4	3
5630003	ChooseCrossingFastestStrategy	R2L	1708	3	2
7850001	ChooseCrossingFastestStrategy	L2R	2372	4	1
8780003	ChooseCrossingFastestStrategy	L2R	2651	1	1
3410003	ChooseCrossingFastestStrategy	R2L	1040	3	2
5630002	ChooseCrossingFastestStrategy	R2L	1707	5	2
8780002	ChooseCrossingFastestStrategy	R2L	2651	3	3
80001	ChooseCrossingFastestStrategy	L2R	41	4	1
80003	ChooseCrossingFastestStrategy	L2R	42	3	1
80002	ChooseCrossingFastestStrategy	L2R	41	2	2
1530003	ChooseCrossingFastestStrategy	L2R	477	1	1
7670001	ChooseCrossingFastestStrategy	R2L	2318	2	2
1530002	ChooseCrossingFastestStrategy	L2R	476	1	1
1530001	ChooseCrossingFastestStrategy	R2L	476	4	2
7670003	ChooseCrossingFastestStrategy	L2R	2318	4	1
7670002	ChooseCrossingFastestStrategy	R2L	2319	2	2
8960001	ChooseCrossingFastestStrategy	L2R	2707	5	1
8960002	ChooseCrossingFastestStrategy	R2L	2705	1	2
8960003	ChooseCrossingFastestStrategy	L2R	2705	1	1
2980001	ChooseCrossingFastestStrategy	L2R	911	3	1
2980003	ChooseCrossingFastestStrategy	L2R	912	5	1
2980002	ChooseCrossingFastestStrategy	L2R	911	2	3
5880001	ChooseCrossingFastestStrategy	R2L	1781	4	2
4770001	ChooseCrossingFastestStrategy	R2L	1448	1	2
4770002	ChooseCrossingFastestStrategy	L2R	1448	1	1
5880003	ChooseCrossingFastestStrategy	R2L	1783	4	2
4770003	ChooseCrossingFastestStrategy	R2L	1449	2	2
5880002	ChooseCrossingFastestStrategy	R2L	1782	1	2
420002	ChooseCrossingFastestStrategy	L2R	143	2	1
420003	ChooseCrossingFastestStrategy	L2R	144	5	1
420001	ChooseCrossingFastestStrategy	R2L	143	4	2
2640001	ChooseCrossingFastestStrategy	R2L	809	2	2
2640002	ChooseCrossingFastestStrategy	L2R	809	4	1
2640003	ChooseCrossingFastestStrategy	L2R	810	2	1
4090002	ChooseCrossingFastestStrategy	L2R	1244	5	1
9300001	ChooseCrossingFastestStrategy	L2R	2807	4	1
1870001	ChooseCrossingFastestStrategy	R2L	578	5	2
4090003	ChooseCrossingFastestStrategy	L2R	1244	3	3
1870002	ChooseCrossingFastestStrategy	R2L	578	5	3
9300003	ChooseCrossingFastestStrategy	L2R	2808	2	1
1870003	ChooseCrossingFastestStrategy	R2L	579	4	2
4090001	ChooseCrossingFastestStrategy	R2L	1244	3	2
9300002	ChooseCrossingFastestStrategy	R2L	2807	1	2
5110001	ChooseCrossingFastestStrategy	L2R	1550	4	1
6220002	ChooseCrossingFastestStrategy	L2R	1883	2	1
7330003	ChooseCrossingFastestStrategy	R2L	2216	2	3
6220003	ChooseCrossingFastestStrategy	R2L	1884	2	2
7330002	ChooseCrossingFastestStrategy	R2L	2216	4	2
5110003	ChooseCrossingFastestStrategy	R2L	1550	5	2
7330001	ChooseCrossingFastestStrategy	L2R	2216	1	1
5110002	ChooseCrossingFastestStrategy	L2R	1550	3	3
6220001	ChooseCrossingFastestStrategy	R2L	1883	2	2
760003	ChooseCrossingFastestStrategy	R2L	245	2	2
760002	ChooseCrossingFastestStrategy	L2R	246	3	1
760001	ChooseCrossingFastestStrategy	L2R	245	5	1
5200003	ChooseCrossingFastestStrategy	L2R	1577	2	3
5200002	ChooseCrossingFastestStrategy	R2L	1577	5	2
5200001	ChooseCrossingFastestStrategy	L2R	1577	2	1
8530002	ChooseCrossingFastestStrategy	L2R	2576	3	1
9640003	ChooseCrossingFastestStrategy	L2R	2910	4	1
8530003	ChooseCrossingFastestStrategy	R2L	2576	5	2
9640002	ChooseCrossingFastestStrategy	L2R	2909	1	1
9640001	ChooseCrossingFastestStrategy	R2L	2909	4	2
8530001	ChooseCrossingFastestStrategy	L2R	2578	2	1
2550002	ChooseCrossingFastestStrategy	L2R	783	5	1
3660003	ChooseCrossingFastestStrategy	L2R	1115	1	3
2550003	ChooseCrossingFastestStrategy	R2L	782	1	2
3660002	ChooseCrossingFastestStrategy	R2L	1115	3	2
3660001	ChooseCrossingFastestStrategy	L2R	1115	1	1
2550001	ChooseCrossingFastestStrategy	L2R	782	4	1
6990002	ChooseCrossingFastestStrategy	L2R	2114	5	3
8100003	ChooseCrossingFastestStrategy	L2R	2447	4	1
6990003	ChooseCrossingFastestStrategy	R2L	2114	1	2
8100002	ChooseCrossingFastestStrategy	R2L	2447	2	3
8100001	ChooseCrossingFastestStrategy	R2L	2447	1	2
6990001	ChooseCrossingFastestStrategy	L2R	2114	3	1
2210001	ChooseCrossingFastestStrategy	L2R	680	3	1
3320002	ChooseCrossingFastestStrategy	L2R	1013	3	3
4430003	ChooseCrossingFastestStrategy	L2R	1336	4	3
1100001	ChooseCrossingFastestStrategy	L2R	347	4	1
3320003	ChooseCrossingFastestStrategy	R2L	1013	1	2
4430002	ChooseCrossingFastestStrategy	R2L	1347	4	2
1100002	ChooseCrossingFastestStrategy	L2R	348	5	1
2210003	ChooseCrossingFastestStrategy	R2L	680	5	3
4430001	ChooseCrossingFastestStrategy	R2L	1346	4	2
1100003	ChooseCrossingFastestStrategy	R2L	347	5	2
2210002	ChooseCrossingFastestStrategy	R2L	680	2	2
3320001	ChooseCrossingFastestStrategy	L2R	1013	4	1
6650001	ChooseCrossingFastestStrategy	R2L	2012	3	2
7760002	ChooseCrossingFastestStrategy	L2R	2345	4	3
8870003	ChooseCrossingFastestStrategy	R2L	2678	5	2
5540001	ChooseCrossingFastestStrategy	L2R	1679	5	1
7760003	ChooseCrossingFastestStrategy	R2L	2345	4	2
8870002	ChooseCrossingFastestStrategy	L2R	2679	3	1
5540002	ChooseCrossingFastestStrategy	L2R	1679	4	3
6650003	ChooseCrossingFastestStrategy	R2L	2013	1	2
8870001	ChooseCrossingFastestStrategy	L2R	2678	4	1
5540003	ChooseCrossingFastestStrategy	L2R	1680	3	1
6650002	ChooseCrossingFastestStrategy	L2R	2012	3	1
7760001	ChooseCrossingFastestStrategy	L2R	2345	3	1
9980001	ChooseCrossingFastestStrategy	R2L	2998	3	3
9980002	ChooseCrossingFastestStrategy	R2L	3011	4	2
9980003	ChooseCrossingFastestStrategy	L2R	3011	3	1
3230001	ChooseCrossingFastestStrategy	L2R	986	1	1
3230003	ChooseCrossingFastestStrategy	R2L	986	4	2
3230002	ChooseCrossingFastestStrategy	L2R	986	5	3
4680003	ChooseCrossingFastestStrategy	L2R	1421	4	3
4680002	ChooseCrossingFastestStrategy	L2R	1421	1	1
4680001	ChooseCrossingFastestStrategy	R2L	1421	2	2
6130001	ChooseCrossingFastestStrategy	R2L	1857	3	2
6130003	ChooseCrossingFastestStrategy	L2R	1856	4	3
6130002	ChooseCrossingFastestStrategy	L2R	1856	3	1
6470002	ChooseCrossingFastestStrategy	L2R	1958	4	3
7580003	ChooseCrossingFastestStrategy	R2L	2292	3	2
6470003	ChooseCrossingFastestStrategy	L2R	1959	2	1
7580002	ChooseCrossingFastestStrategy	L2R	2291	1	3
7580001	ChooseCrossingFastestStrategy	R2L	2291	2	2
6470001	ChooseCrossingFastestStrategy	L2R	1958	2	1
330001	ChooseCrossingFastestStrategy	R2L	116	3	2
1440001	ChooseCrossingFastestStrategy	R2L	449	5	2
330003	ChooseCrossingFastestStrategy	R2L	116	4	3
1440003	ChooseCrossingFastestStrategy	L2R	449	2	1
330002	ChooseCrossingFastestStrategy	L2R	116	5	1
1440002	ChooseCrossingFastestStrategy	R2L	449	2	3
9370002	ChooseCrossingFastestStrategy	R2L	2828	1	2
9370003	ChooseCrossingFastestStrategy	R2L	2828	5	3
9370001	ChooseCrossingFastestStrategy	L2R	2828	5	1
9710001	ChooseCrossingFastestStrategy	R2L	2930	4	2
9710002	ChooseCrossingFastestStrategy	R2L	2930	2	3
9710003	ChooseCrossingFastestStrategy	R2L	2930	2	3
7240002	ChooseCrossingFastestStrategy	R2L	2189	3	2
5020001	ChooseCrossingFastestStrategy	R2L	1523	3	2
7240003	ChooseCrossingFastestStrategy	R2L	2189	5	3
5020002	ChooseCrossingFastestStrategy	R2L	1524	1	2
5020003	ChooseCrossingFastestStrategy	R2L	1525	4	2
7240001	ChooseCrossingFastestStrategy	L2R	2189	1	1
670002	ChooseCrossingFastestStrategy	L2R	219	3	1
1780003	ChooseCrossingFastestStrategy	R2L	551	5	2
670003	ChooseCrossingFastestStrategy	L2R	219	4	1
1780002	ChooseCrossingFastestStrategy	R2L	551	1	3
1780001	ChooseCrossingFastestStrategy	L2R	551	1	1
670001	ChooseCrossingFastestStrategy	L2R	218	2	1
4000001	ChooseCrossingFastestStrategy	R2L	1217	2	2
2890001	ChooseCrossingFastestStrategy	R2L	884	5	2
2890002	ChooseCrossingFastestStrategy	R2L	885	5	2
4000003	ChooseCrossingFastestStrategy	R2L	1218	2	2
2890003	ChooseCrossingFastestStrategy	L2R	884	3	1
4000002	ChooseCrossingFastestStrategy	L2R	1217	1	1
5450003	ChooseCrossingFastestStrategy	R2L	1653	2	2
8600003	ChooseCrossingFastestStrategy	R2L	2598	1	2
5450002	ChooseCrossingFastestStrategy	R2L	1652	5	2
8600002	ChooseCrossingFastestStrategy	R2L	2597	5	3
5450001	ChooseCrossingFastestStrategy	L2R	1652	2	1
8600001	ChooseCrossingFastestStrategy	R2L	2597	4	2
2460001	ChooseCrossingFastestStrategy	L2R	756	4	1
2460003	ChooseCrossingFastestStrategy	R2L	755	1	3
2460002	ChooseCrossingFastestStrategy	R2L	755	1	2
3910003	ChooseCrossingFastestStrategy	R2L	1191	3	2
6900001	ChooseCrossingFastestStrategy	R2L	2087	3	2
3910002	ChooseCrossingFastestStrategy	R2L	1190	1	2
3910001	ChooseCrossingFastestStrategy	L2R	1190	3	1
6900003	ChooseCrossingFastestStrategy	R2L	2088	1	2
6900002	ChooseCrossingFastestStrategy	L2R	2087	4	1
8350003	ChooseCrossingFastestStrategy	L2R	2522	5	1
8350002	ChooseCrossingFastestStrategy	R2L	2522	4	3
8350001	ChooseCrossingFastestStrategy	R2L	2522	1	2
1010003	ChooseCrossingFastestStrategy	L2R	322	5	1
1010002	ChooseCrossingFastestStrategy	L2R	321	3	1
1010001	ChooseCrossingFastestStrategy	L2R	320	5	1
4340002	ChooseCrossingFastestStrategy	R2L	1320	5	2
2120001	ChooseCrossingFastestStrategy	R2L	653	1	2
4340003	ChooseCrossingFastestStrategy	R2L	1321	5	2
2120002	ChooseCrossingFastestStrategy	R2L	653	5	3
2120003	ChooseCrossingFastestStrategy	L2R	653	1	1
4340001	ChooseCrossingFastestStrategy	R2L	1319	1	2
3570002	ChooseCrossingFastestStrategy	L2R	1088	2	1
1350001	ChooseCrossingFastestStrategy	R2L	422	1	2
3570003	ChooseCrossingFastestStrategy	R2L	1089	5	2
6560001	ChooseCrossingFastestStrategy	L2R	1985	5	1
1350002	ChooseCrossingFastestStrategy	R2L	422	2	3
6560002	ChooseCrossingFastestStrategy	R2L	1985	5	2
1350003	ChooseCrossingFastestStrategy	L2R	422	1	1
3570001	ChooseCrossingFastestStrategy	R2L	1088	4	2
6560003	ChooseCrossingFastestStrategy	R2L	1986	3	2
8010002	ChooseCrossingFastestStrategy	L2R	2420	5	1
5790001	ChooseCrossingFastestStrategy	L2R	1754	1	1
8010003	ChooseCrossingFastestStrategy	L2R	2421	1	1
8940001	ChooseCrossingFastestStrategy	R2L	2699	5	2
5790002	ChooseCrossingFastestStrategy	L2R	1754	4	3
8940002	ChooseCrossingFastestStrategy	R2L	2699	3	3
5790003	ChooseCrossingFastestStrategy	R2L	1754	4	2
8010001	ChooseCrossingFastestStrategy	L2R	2423	4	1
8940003	ChooseCrossingFastestStrategy	L2R	2699	4	1
240003	ChooseCrossingFastestStrategy	L2R	90	1	1
6380001	ChooseCrossingFastestStrategy	L2R	1931	1	1
240002	ChooseCrossingFastestStrategy	L2R	90	4	1
240001	ChooseCrossingFastestStrategy	L2R	89	1	1
6380003	ChooseCrossingFastestStrategy	R2L	1932	4	2
6380002	ChooseCrossingFastestStrategy	R2L	1931	1	2
7830003	ChooseCrossingFastestStrategy	R2L	2367	3	2
7830002	ChooseCrossingFastestStrategy	R2L	2366	5	3
7830001	ChooseCrossingFastestStrategy	R2L	2366	2	2
1690001	ChooseCrossingFastestStrategy	L2R	525	1	1
9120003	ChooseCrossingFastestStrategy	L2R	2753	4	1
9120002	ChooseCrossingFastestStrategy	R2L	2753	4	3
1690003	ChooseCrossingFastestStrategy	R2L	524	5	3
9120001	ChooseCrossingFastestStrategy	R2L	2753	2	2
1690002	ChooseCrossingFastestStrategy	R2L	524	5	2
3140003	ChooseCrossingFastestStrategy	L2R	959	5	3
3140002	ChooseCrossingFastestStrategy	R2L	959	1	2
3140001	ChooseCrossingFastestStrategy	L2R	959	1	1
4930003	ChooseCrossingFastestStrategy	L2R	1496	1	1
4930002	ChooseCrossingFastestStrategy	R2L	1497	1	2
4930001	ChooseCrossingFastestStrategy	R2L	1496	2	2
6040001	ChooseCrossingFastestStrategy	L2R	1829	1	1
6040002	ChooseCrossingFastestStrategy	R2L	1829	4	2
6040003	ChooseCrossingFastestStrategy	R2L	1830	4	2
7490002	ChooseCrossingFastestStrategy	L2R	2264	3	1
5270001	ChooseCrossingFastestStrategy	L2R	1598	5	1
7490003	ChooseCrossingFastestStrategy	R2L	2264	4	3
5270002	ChooseCrossingFastestStrategy	L2R	1598	3	3
5270003	ChooseCrossingFastestStrategy	R2L	1598	5	2
7490001	ChooseCrossingFastestStrategy	R2L	2264	2	2
2800002	ChooseCrossingFastestStrategy	R2L	858	5	2
580001	ChooseCrossingFastestStrategy	R2L	191	2	2
2800003	ChooseCrossingFastestStrategy	L2R	857	5	1
580002	ChooseCrossingFastestStrategy	L2R	191	4	1
580003	ChooseCrossingFastestStrategy	L2R	191	1	1
2800001	ChooseCrossingFastestStrategy	R2L	857	5	2
2030002	ChooseCrossingFastestStrategy	L2R	626	1	1
2030003	ChooseCrossingFastestStrategy	R2L	626	5	3
2030001	ChooseCrossingFastestStrategy	R2L	626	5	2
9460001	ChooseCrossingFastestStrategy	L2R	2855	4	1
9460002	ChooseCrossingFastestStrategy	R2L	2855	1	2
9460003	ChooseCrossingFastestStrategy	R2L	2855	3	3
920002	ChooseCrossingFastestStrategy	L2R	293	1	1
920003	ChooseCrossingFastestStrategy	R2L	293	4	3
920001	ChooseCrossingFastestStrategy	R2L	293	5	2
